ID_EMPRESA;ANY_FACTURA;NUM_FACTURA;QL_EMPLEAT_SGAB;FREQ_FACT;M3_BLOC1;M3_BLOC2;M3_BLOC3;M3_BLOC4;M3_BLOC5;IMP_TOTAL_FACT;IMP_AIGUA_IVA;ID_RECUPERACIO;ID_REGULARITZACIO;DATA_CARREC_RECAP;IDEN_LOT_LECT_FACT;NUM_PARTICIO;POLISSA_SUBM;DATA_FIN_FACT;ID_LOT_FACT;ANY_CALENDARI;MES_CALENDARI;ID_CONCEPTES;ID_DECLARADA;DNI_NIF_CLIENT;QL_GESTIO_FACT;QL_TIP_COBRA;NUM_ENTITAT_COBR;NUM_AGENCIA_APAR;NUM_COMPTE_DEPEN;DVER_COMPTE_BANC;TIP_FACTURA;DATA_EMISS_FACT;DATA_INI_FACT;QL_RESUM_COMPTABLE;TIP_QTA_SERV_FACT;ID_CALCUL_DIARI;US_AIGUA_SUBM_FACT;TIP_HABIT_SUBM_FA;NOMB_HABIT_FACT;SIT_SUBM_SERV_FACT;QL_IDIOMA_FACT;PUBLI_OFI_TARI_FA;ID_CARREC_SOCIETAT;QL_MONEDA;TIP_SUBM_SERV;NOM_CLIENT;NUM_INDEX;APROVADA_FACT;QL_TIP_COBRA_INI;QL_ENVIO_FACT;TIP_DOMESTIC;QL_DCL_CAI;TIP_FACT_ENV;EMISSORA;NUM_COMPTE_IBAN;TIP_FACT_SII;TIPUS_FACTURA
AB;2026;504;N;M;9;6;2;0;0;17.54;24.64;N;N;2026-06-09;L01;1;S000000069;2026-06-01;F01;26;06;S;N;00000069A;N;B;2100;1;69;00;OR;2026-06-04;2026-05-02;N;25;N;1;A;3;A;C;BOE2024A;N;E;D;CLIENTE 069;;; ; ; ; ;FP; ;ES76000000000000000000000000000069; ; 
AB;2026;505;N;M;9;6;3;3;0;30.18;38.73;N;N;2026-07-09;L01;1;S000000069;2026-07-01;F01;26;07;S;N;00000069A;N;B;2100;1;69;00;OR;2026-07-04;2026-06-02;N;25;N;1;A;3;A;C;BOE2024A;N;E;D;CLIENTE 069;;; ; ; ; ;FP; ;ES76000000000000000000000000000069; ; 
AB;2026;506;N;M;9;6;3;3;0;30.18;38.73;N;N;2026-08-09;L01;1;S000000069;2026-08-01;F01;26;08;S;N;00000069A;N;B;2100;1;69;00;OR;2026-08-04;2026-07-02;N;25;N;1;A;3;A;C;BOE2024A;N;E;D;CLIENTE 069;;; ; ; ; ;FP; ;ES76000000000000000000000000000069; ; 
AB;2024;618;N;M;9;6;3;2;0;43.08;34.97;N;N;2024-12-09;L01;1;S000000070;2024-12-01;F01;24;12;S;N;00000070A;N;B;2100;1;70;00;OR;2024-12-04;2024-11-15;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2025;739;N;M;9;6;3;5;0;59.28;46.23;N;N;2025-01-09;L01;1;S000000070;2025-01-01;F01;25;01;S;N;00000070A;N;B;2100;1;70;00;OR;2025-01-04;2024-12-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2025;740;N;M;9;6;3;1;0;37.68;31.22;N;N;2025-02-09;L01;1;S000000070;2025-02-01;F01;25;02;S;N;00000070A;N;B;2100;1;70;00;OR;2025-02-04;2025-01-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2025;741;N;M;9;6;3;6;0;64.68;49.99;N;N;2025-03-09;L01;1;S000000070;2025-03-01;F01;25;03;S;N;00000070A;N;B;2100;1;70;00;OR;2025-03-04;2025-02-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2025;742;N;M;9;6;3;6;0;64.68;49.99;N;N;2025-04-09;L01;1;S000000070;2025-04-01;F01;25;04;S;N;00000070A;N;B;2100;1;70;00;OR;2025-04-04;2025-03-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2025;743;N;M;9;6;3;6;0;64.68;49.99;N;N;2025-05-09;L01;1;S000000070;2025-05-01;F01;25;05;S;N;00000070A;N;B;2100;1;70;00;OR;2025-05-04;2025-04-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2025;744;N;M;9;6;3;7;0;70.08;53.75;N;N;2025-06-09;L01;1;S000000070;2025-06-01;F01;25;06;S;N;00000070A;N;B;2100;1;70;00;OR;2025-06-04;2025-05-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2025;745;N;M;9;6;3;8;0;75.48;57.51;N;N;2025-07-09;L01;1;S000000070;2025-07-01;F01;25;07;S;N;00000070A;N;B;2100;1;70;00;OR;2025-07-04;2025-06-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2025;746;N;M;9;6;1;0;0;25.0;21.82;N;N;2025-08-09;L01;1;S000000070;2025-08-01;F01;25;08;S;N;00000070A;N;B;2100;1;70;00;OR;2025-08-04;2025-07-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2025;747;N;M;9;6;3;5;0;59.28;46.23;N;N;2025-09-09;L01;1;S000000070;2025-09-01;F01;25;09;S;N;00000070A;N;B;2100;1;70;00;OR;2025-09-04;2025-08-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2025;748;N;M;9;6;3;5;0;59.28;46.23;N;N;2025-10-09;L01;1;S000000070;2025-10-01;F01;25;10;S;N;00000070A;N;B;2100;1;70;00;OR;2025-10-04;2025-09-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2025;749;N;M;9;6;3;4;0;53.88;42.48;N;N;2025-11-09;L01;1;S000000070;2025-11-01;F01;25;11;S;N;00000070A;N;B;2100;1;70;00;OR;2025-11-04;2025-10-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2025;750;N;M;9;6;3;2;0;43.08;34.97;N;N;2025-12-09;L01;1;S000000070;2025-12-01;F01;25;12;S;N;00000070A;N;B;2100;1;70;00;OR;2025-12-04;2025-11-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2026;507;N;M;9;6;3;2;0;43.08;34.97;N;N;2026-01-09;L01;1;S000000070;2026-01-01;F01;26;01;S;N;00000070A;N;B;2100;1;70;00;OR;2026-01-04;2025-12-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2026;508;N;M;9;6;3;4;0;53.88;42.48;N;N;2026-02-09;L01;1;S000000070;2026-02-01;F01;26;02;S;N;00000070A;N;B;2100;1;70;00;OR;2026-02-04;2026-01-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2026;509;N;M;9;6;3;2;0;43.08;34.97;N;N;2026-03-09;L01;1;S000000070;2026-03-01;F01;26;03;S;N;00000070A;N;B;2100;1;70;00;OR;2026-03-04;2026-02-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2026;510;N;M;9;6;3;6;0;64.68;49.99;N;N;2026-04-09;L01;1;S000000070;2026-04-01;F01;26;04;S;N;00000070A;N;B;2100;1;70;00;OR;2026-04-04;2026-03-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2026;511;N;M;9;6;3;5;0;59.28;46.23;N;N;2026-05-09;L01;1;S000000070;2026-05-01;F01;26;05;S;N;00000070A;N;B;2100;1;70;00;OR;2026-05-04;2026-04-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2026;512;N;M;9;6;3;4;0;53.88;42.48;N;N;2026-06-09;L01;1;S000000070;2026-06-01;F01;26;06;S;N;00000070A;N;B;2100;1;70;00;OR;2026-06-04;2026-05-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2026;513;N;M;9;6;3;8;0;75.48;57.51;N;N;2026-07-09;L01;1;S000000070;2026-07-01;F01;26;07;S;N;00000070A;N;B;2100;1;70;00;OR;2026-07-04;2026-06-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2026;514;N;M;9;6;2;0;0;28.64;24.64;N;N;2026-08-09;L01;1;S000000070;2026-08-01;F01;26;08;S;N;00000070A;N;B;2100;1;70;00;OR;2026-08-04;2026-07-02;N;25;N;1;A;4;A;C;BOE2024A;N;E;D;CLIENTE 070;;; ; ; ; ;FP; ;ES76000000000000000000000000000070; ; 
AB;2026;515;N;M;9;6;3;12;223;866.44;1119.32;N;N;2026-01-09;L01;1;S000000071;2026-01-01;F01;26;01;S;N;00000071A;N;B;2100;1;71;00;OR;2026-01-04;2025-12-16;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 071;;; ; ; ; ;FP; ;ES76000000000000000000000000000071; ; 
AB;2026;516;N;M;9;6;3;12;300;1095.9;1480.77;N;N;2026-02-09;L01;1;S000000071;2026-02-01;F01;26;02;S;N;00000071A;N;B;2100;1;71;00;OR;2026-02-04;2026-01-02;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 071;;; ; ; ; ;FP; ;ES76000000000000000000000000000071; ; 
AB;2026;517;N;M;9;6;3;12;307;1116.76;1513.62;N;N;2026-03-09;L01;1;S000000071;2026-03-01;F01;26;03;S;N;00000071A;N;B;2100;1;71;00;OR;2026-03-04;2026-02-02;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 071;;; ; ; ; ;FP; ;ES76000000000000000000000000000071; ; 
AB;2026;518;N;M;9;6;3;12;281;1039.28;1391.58;N;N;2026-04-09;L01;1;S000000071;2026-04-01;F01;26;04;S;N;00000071A;N;B;2100;1;71;00;OR;2026-04-04;2026-03-02;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 071;;; ; ; ; ;FP; ;ES76000000000000000000000000000071; ; 
AB;2026;519;N;M;9;6;3;12;280;1036.3;1386.88;N;N;2026-05-09;L01;1;S000000071;2026-05-01;F01;26;05;S;N;00000071A;N;B;2100;1;71;00;OR;2026-05-04;2026-04-02;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 071;;; ; ; ; ;FP; ;ES76000000000000000000000000000071; ; 
AB;2026;520;N;M;9;6;3;12;241;920.08;1203.82;N;N;2026-06-09;L01;1;S000000071;2026-06-01;F01;26;06;S;N;00000071A;N;B;2100;1;71;00;OR;2026-06-04;2026-05-02;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 071;;; ; ; ; ;FP; ;ES76000000000000000000000000000071; ; 
AB;2026;521;N;M;9;6;3;12;303;1104.84;1494.85;N;N;2026-07-09;L01;1;S000000071;2026-07-01;F01;26;07;S;N;00000071A;N;B;2100;1;71;00;OR;2026-07-04;2026-06-02;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 071;;; ; ; ; ;FP; ;ES76000000000000000000000000000071; ; 
AB;2026;522;N;M;9;6;3;12;265;991.6;1316.47;N;N;2026-08-09;L01;1;S000000071;2026-08-01;F01;26;08;S;N;00000071A;N;B;2100;1;71;00;OR;2026-08-04;2026-07-02;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 071;;; ; ; ; ;FP; ;ES76000000000000000000000000000071; ; 
AB;2020;92;N;M;9;6;3;12;96;446.4;523.16;N;N;2020-02-19;L01;1;S000000072;2020-02-11;F01;20;02;S;N;00000072A;N;B;2100;1;72;00;OR;2020-02-14;2020-01-17;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2020;93;N;M;9;6;3;12;88;425.2;485.61;N;N;2020-03-19;L01;1;S000000072;2020-03-11;F01;20;03;S;N;00000072A;N;B;2100;1;72;00;OR;2020-03-14;2020-02-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2020;94;N;M;9;6;3;12;74;388.1;419.89;N;N;2020-04-19;L01;1;S000000072;2020-04-11;F01;20;04;S;N;00000072A;N;B;2100;1;72;00;OR;2020-04-14;2020-03-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2020;95;N;M;9;6;3;12;110;483.5;588.88;N;N;2020-05-19;L01;1;S000000072;2020-05-11;F01;20;05;S;N;00000072A;N;B;2100;1;72;00;OR;2020-05-14;2020-04-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2020;96;N;M;9;6;3;12;94;441.1;513.78;N;N;2020-06-19;L01;1;S000000072;2020-06-11;F01;20;06;S;N;00000072A;N;B;2100;1;72;00;OR;2020-06-14;2020-05-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2020;97;N;M;9;6;3;12;111;486.15;593.57;N;N;2020-07-19;L01;1;S000000072;2020-07-11;F01;20;07;S;N;00000072A;N;B;2100;1;72;00;OR;2020-07-14;2020-06-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2020;98;N;M;9;6;3;12;80;404.0;448.05;N;N;2020-08-19;L01;1;S000000072;2020-08-11;F01;20;08;S;N;00000072A;N;B;2100;1;72;00;OR;2020-08-14;2020-07-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2020;99;N;M;9;6;3;12;103;464.95;556.02;N;N;2020-09-19;L01;1;S000000072;2020-09-11;F01;20;09;S;N;00000072A;N;B;2100;1;72;00;OR;2020-09-14;2020-08-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2020;100;N;M;9;6;3;12;102;462.3;551.33;N;N;2020-10-19;L01;1;S000000072;2020-10-11;F01;20;10;S;N;00000072A;N;B;2100;1;72;00;OR;2020-10-14;2020-09-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2020;101;N;M;9;6;3;12;99;454.35;537.24;N;N;2020-11-19;L01;1;S000000072;2020-11-11;F01;20;11;S;N;00000072A;N;B;2100;1;72;00;OR;2020-11-14;2020-10-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2020;102;N;M;9;6;3;12;93;438.45;509.08;N;N;2020-12-19;L01;1;S000000072;2020-12-11;F01;20;12;S;N;00000072A;N;B;2100;1;72;00;OR;2020-12-14;2020-11-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2021;223;N;M;9;6;3;12;90;430.5;495.0;N;N;2021-01-19;L01;1;S000000072;2021-01-11;F01;21;01;S;N;00000072A;N;B;2100;1;72;00;OR;2021-01-14;2020-12-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2021;224;N;M;9;6;3;12;81;406.65;452.75;N;N;2021-02-19;L01;1;S000000072;2021-02-11;F01;21;02;S;N;00000072A;N;B;2100;1;72;00;OR;2021-02-14;2021-01-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2021;225;N;M;9;6;3;12;91;433.15;499.7;N;N;2021-03-19;L01;1;S000000072;2021-03-11;F01;21;03;S;N;00000072A;N;B;2100;1;72;00;OR;2021-03-14;2021-02-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2021;226;N;M;9;6;3;12;79;401.35;443.37;N;N;2021-04-19;L01;1;S000000072;2021-04-11;F01;21;04;S;N;00000072A;N;B;2100;1;72;00;OR;2021-04-14;2021-03-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2021;227;N;M;9;6;3;12;94;441.1;513.78;N;N;2021-05-19;L01;1;S000000072;2021-05-11;F01;21;05;S;N;00000072A;N;B;2100;1;72;00;OR;2021-05-14;2021-04-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2021;228;N;M;9;6;3;12;95;443.75;518.47;N;N;2021-06-19;L01;1;S000000072;2021-06-11;F01;21;06;S;N;00000072A;N;B;2100;1;72;00;OR;2021-06-14;2021-05-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2021;229;N;M;9;6;3;12;98;451.7;532.55;N;N;2021-07-19;L01;1;S000000072;2021-07-11;F01;21;07;S;N;00000072A;N;B;2100;1;72;00;OR;2021-07-14;2021-06-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2021;230;N;M;9;6;3;12;106;472.9;570.11;N;N;2021-08-19;L01;1;S000000072;2021-08-11;F01;21;08;S;N;00000072A;N;B;2100;1;72;00;OR;2021-08-14;2021-07-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2021;231;N;M;9;6;3;12;77;396.05;433.97;N;N;2021-09-19;L01;1;S000000072;2021-09-11;F01;21;09;S;N;00000072A;N;B;2100;1;72;00;OR;2021-09-14;2021-08-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2021;232;N;M;9;6;3;12;94;441.1;513.78;N;N;2021-10-19;L01;1;S000000072;2021-10-11;F01;21;10;S;N;00000072A;N;B;2100;1;72;00;OR;2021-10-14;2021-09-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2021;233;N;M;9;6;3;12;85;417.25;471.53;N;N;2021-11-19;L01;1;S000000072;2021-11-11;F01;21;11;S;N;00000072A;N;B;2100;1;72;00;OR;2021-11-14;2021-10-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2021;234;N;M;9;6;3;12;78;398.7;438.67;N;N;2021-12-19;L01;1;S000000072;2021-12-11;F01;21;12;S;N;00000072A;N;B;2100;1;72;00;OR;2021-12-14;2021-11-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2022;355;N;M;9;6;3;12;104;467.6;560.71;N;N;2022-01-19;L01;1;S000000072;2022-01-11;F01;22;01;S;N;00000072A;N;B;2100;1;72;00;OR;2022-01-14;2021-12-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2022;356;N;M;9;6;3;12;98;451.7;532.55;N;N;2022-02-19;L01;1;S000000072;2022-02-11;F01;22;02;S;N;00000072A;N;B;2100;1;72;00;OR;2022-02-14;2022-01-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2022;357;N;M;9;6;3;12;95;443.75;518.47;N;N;2022-03-19;L01;1;S000000072;2022-03-11;F01;22;03;S;N;00000072A;N;B;2100;1;72;00;OR;2022-03-14;2022-02-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2022;358;N;M;9;6;3;12;95;443.75;518.47;N;N;2022-04-19;L01;1;S000000072;2022-04-11;F01;22;04;S;N;00000072A;N;B;2100;1;72;00;OR;2022-04-14;2022-03-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2022;359;N;M;9;6;3;12;75;390.75;424.59;N;N;2022-05-19;L01;1;S000000072;2022-05-11;F01;22;05;S;N;00000072A;N;B;2100;1;72;00;OR;2022-05-14;2022-04-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2022;360;N;M;9;6;3;12;100;457.0;541.94;N;N;2022-06-19;L01;1;S000000072;2022-06-11;F01;22;06;S;N;00000072A;N;B;2100;1;72;00;OR;2022-06-14;2022-05-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2022;361;N;M;9;6;3;12;112;488.8;598.27;N;N;2022-07-19;L01;1;S000000072;2022-07-11;F01;22;07;S;N;00000072A;N;B;2100;1;72;00;OR;2022-07-14;2022-06-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2022;362;N;M;9;6;3;12;86;419.9;476.22;N;N;2022-08-19;L01;1;S000000072;2022-08-11;F01;22;08;S;N;00000072A;N;B;2100;1;72;00;OR;2022-08-14;2022-07-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2022;363;N;M;9;6;3;12;109;480.85;584.19;N;N;2022-09-19;L01;1;S000000072;2022-09-11;F01;22;09;S;N;00000072A;N;B;2100;1;72;00;OR;2022-09-14;2022-08-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2022;364;N;M;9;6;3;12;73;385.45;415.2;N;N;2022-10-19;L01;1;S000000072;2022-10-11;F01;22;10;S;N;00000072A;N;B;2100;1;72;00;OR;2022-10-14;2022-09-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2022;365;N;M;9;6;3;12;100;457.0;541.94;N;N;2022-11-19;L01;1;S000000072;2022-11-11;F01;22;11;S;N;00000072A;N;B;2100;1;72;00;OR;2022-11-14;2022-10-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2022;366;N;M;9;6;3;12;83;411.95;462.14;N;N;2022-12-19;L01;1;S000000072;2022-12-11;F01;22;12;S;N;00000072A;N;B;2100;1;72;00;OR;2022-12-14;2022-11-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2023;485;N;M;9;6;3;12;96;446.4;523.16;N;N;2023-01-19;L01;1;S000000072;2023-01-11;F01;23;01;S;N;00000072A;N;B;2100;1;72;00;OR;2023-01-14;2022-12-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2023;486;N;M;9;6;3;12;71;380.15;405.81;N;N;2023-02-19;L01;1;S000000072;2023-02-11;F01;23;02;S;N;00000072A;N;B;2100;1;72;00;OR;2023-02-14;2023-01-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2023;487;N;M;9;6;3;12;102;462.3;551.33;N;N;2023-03-19;L01;1;S000000072;2023-03-11;F01;23;03;S;N;00000072A;N;B;2100;1;72;00;OR;2023-03-14;2023-02-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2023;488;N;M;9;6;3;12;103;464.95;556.02;N;N;2023-04-19;L01;1;S000000072;2023-04-11;F01;23;04;S;N;00000072A;N;B;2100;1;72;00;OR;2023-04-14;2023-03-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2023;489;N;M;9;6;3;12;83;411.95;462.14;N;N;2023-05-19;L01;1;S000000072;2023-05-11;F01;23;05;S;N;00000072A;N;B;2100;1;72;00;OR;2023-05-14;2023-04-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2023;490;N;M;9;6;3;12;97;449.05;527.86;N;N;2023-06-19;L01;1;S000000072;2023-06-11;F01;23;06;S;N;00000072A;N;B;2100;1;72;00;OR;2023-06-14;2023-05-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2023;491;N;M;9;6;3;12;108;478.2;579.49;N;N;2023-07-19;L01;1;S000000072;2023-07-11;F01;23;07;S;N;00000072A;N;B;2100;1;72;00;OR;2023-07-14;2023-06-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
AB;2023;492;N;M;9;6;3;12;100;457.0;541.94;N;N;2023-08-19;L01;1;S000000072;2023-08-11;F01;23;08;S;N;00000072A;N;B;2100;1;72;00;OR;2023-08-14;2023-07-12;N;25;N;4;A;1;A;C;BOE2024A;N;E;I;CLIENTE 072;;; ; ; ; ;FP; ;ES76000000000000000000000000000072; ; 
